evidence_id,record_id,evidence_type,start_seconds,end_seconds,text,media_path,thumbnail_path,source_sha256,language,confidence,asr_segment_ids,ocr_observation_ids,vlm_caption_ids,metadata_json
airfryer-005-asr-0072,airfryer-005,speech_segment,247.060,251.500,the basket and just put that by itself in the basket and cook,data_video/processed/airfryer-005/clips/airfryer-005-scene-0026.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.847228,airfryer-005-asr-0072,,,"{""compression_ratio"":1.824219,""language_probability"":1.0,""no_speech_probability"":0.010986,""words"":[{""end"":247.26,""probability"":0.999023,""start"":247.06,""word"":"" the""},{""end"":247.68,""probability"":0.996094,""start"":247.26,""word"":"" basket""},{""end"":248.08,""probability"":0.975586,""start"":247.68,""word"":"" and""},{""end"":248.26,""probability"":1.0,""start"":248.08,""word"":"" just""},{""end"":248.46,""probability"":1.0,""start"":248.26,""word"":"" put""},{""end"":248.74,""probability"":0.999512,""start"":248.46,""word"":"" that""},{""end"":249.08,""probability"":0.999512,""start"":248.74,""word"":"" by""},{""end"":249.34,""probability"":1.0,""start"":249.08,""word"":"" itself""},{""end"":249.72,""probability"":0.999023,""start"":249.34,""word"":"" in""},{""end"":250.1,""probability"":1.0,""start"":249.72,""word"":"" the""},{""end"":250.58,""probability"":0.999023,""start"":250.1,""word"":"" basket""},{""end"":251.26,""probability"":0.999023,""start"":250.58,""word"":"" and""},{""end"":251.5,""probability"":0.999512,""start"":251.26,""word"":"" cook""}]}"
airfryer-005-asr-0073,airfryer-005,speech_segment,251.500,255.220,"it for a few minutes first, just because if it's really",data_video/processed/airfryer-005/clips/airfryer-005-scene-0026.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.847228,airfryer-005-asr-0073,,,"{""compression_ratio"":1.824219,""language_probability"":1.0,""no_speech_probability"":0.010986,""words"":[{""end"":251.7,""probability"":1.0,""start"":251.5,""word"":"" it""},{""end"":251.86,""probability"":1.0,""start"":251.7,""word"":"" for""},{""end"":252.0,""probability"":1.0,""start"":251.86,""word"":"" a""},{""end"":252.16,""probability"":1.0,""start"":252.0,""word"":"" few""},{""end"":252.46,""probability"":0.999512,""start"":252.16,""word"":"" minutes""},{""end"":252.98,""probability"":0.969238,""start"":252.46,""word"":"" first,""},{""end"":254.52,""probability"":0.999023,""start"":253.18,""word"":"" just""},{""end"":254.8,""probability"":1.0,""start"":254.52,""word"":"" because""},{""end"":254.98,""probability"":0.774902,""start"":254.8,""word"":"" if""},{""end"":255.06,""probability"":1.0,""start"":254.98,""word"":"" it's""},{""end"":255.22,""probability"":1.0,""start"":255.06,""word"":"" really""}]}"
airfryer-005-asr-0074,airfryer-005,speech_segment,255.220,257.600,"thick, 10 minutes is not long enough to cook it,",data_video/processed/airfryer-005/clips/airfryer-005-scene-0026.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.847228,airfryer-005-asr-0074,,,"{""compression_ratio"":1.824219,""language_probability"":1.0,""no_speech_probability"":0.010986,""words"":[{""end"":255.52,""probability"":0.990234,""start"":255.22,""word"":"" thick,""},{""end"":255.98,""probability"":0.781738,""start"":255.68,""word"":"" 10""},{""end"":256.28,""probability"":0.998535,""start"":255.98,""word"":"" minutes""},{""end"":256.42,""probability"":0.974121,""start"":256.28,""word"":"" is""},{""end"":256.56,""probability"":1.0,""start"":256.42,""word"":"" not""},{""end"":256.78,""probability"":1.0,""start"":256.56,""word"":"" long""},{""end"":257.0,""probability"":0.999512,""start"":256.78,""word"":"" enough""},{""end"":257.2,""probability"":0.999023,""start"":257.0,""word"":"" to""},{""end"":257.34,""probability"":0.947754,""start"":257.2,""word"":"" cook""},{""end"":257.6,""probability"":0.953125,""start"":257.34,""word"":"" it,""}]}"
airfryer-005-asr-0075,airfryer-005,speech_segment,258.120,259.140,cook it all the way.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0026.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.847228,airfryer-005-asr-0075,,,"{""compression_ratio"":1.824219,""language_probability"":1.0,""no_speech_probability"":0.010986,""words"":[{""end"":258.52,""probability"":0.992676,""start"":258.12,""word"":"" cook""},{""end"":258.7,""probability"":1.0,""start"":258.52,""word"":"" it""},{""end"":258.86,""probability"":1.0,""start"":258.7,""word"":"" all""},{""end"":258.96,""probability"":0.922363,""start"":258.86,""word"":"" the""},{""end"":259.14,""probability"":1.0,""start"":258.96,""word"":"" way.""}]}"
airfryer-005-asr-0076,airfryer-005,speech_segment,259.560,262.480,And any longer than 10 minutes is a little bit too long to,data_video/processed/airfryer-005/clips/airfryer-005-scene-0026.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.847228,airfryer-005-asr-0076,,,"{""compression_ratio"":1.824219,""language_probability"":1.0,""no_speech_probability"":0.010986,""words"":[{""end"":259.96,""probability"":0.999512,""start"":259.56,""word"":"" And""},{""end"":260.34,""probability"":0.999512,""start"":259.96,""word"":"" any""},{""end"":260.6,""probability"":1.0,""start"":260.34,""word"":"" longer""},{""end"":260.74,""probability"":0.999512,""start"":260.6,""word"":"" than""},{""end"":260.92,""probability"":0.921387,""start"":260.74,""word"":"" 10""},{""end"":261.1,""probability"":0.998047,""start"":260.92,""word"":"" minutes""},{""end"":261.3,""probability"":0.955566,""start"":261.1,""word"":"" is""},{""end"":261.44,""probability"":0.999023,""start"":261.3,""word"":"" a""},{""end"":261.58,""probability"":1.0,""start"":261.44,""word"":"" little""},{""end"":261.7,""probability"":1.0,""start"":261.58,""word"":"" bit""},{""end"":261.86,""probability"":1.0,""start"":261.7,""word"":"" too""},{""end"":262.18,""probability"":1.0,""start"":261.86,""word"":"" long""},{""end"":262.48,""probability"":0.998047,""start"":262.18,""word"":"" to""}]}"
airfryer-005-asr-0077,airfryer-005,speech_segment,262.480,263.020,cook the egg.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0026.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.847228,airfryer-005-asr-0077,,,"{""compression_ratio"":1.824219,""language_probability"":1.0,""no_speech_probability"":0.010986,""words"":[{""end"":262.64,""probability"":0.993164,""start"":262.48,""word"":"" cook""},{""end"":262.82,""probability"":0.986816,""start"":262.64,""word"":"" the""},{""end"":263.02,""probability"":0.992188,""start"":262.82,""word"":"" egg.""}]}"
airfryer-005-asr-0078,airfryer-005,speech_segment,263.100,264.180,"OK, just keep that in mind.",data_video/processed/airfryer-005/clips/airfryer-005-scene-0026.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.847228,airfryer-005-asr-0078,,,"{""compression_ratio"":1.824219,""language_probability"":1.0,""no_speech_probability"":0.010986,""words"":[{""end"":263.26,""probability"":0.967285,""start"":263.1,""word"":"" OK,""},{""end"":263.52,""probability"":0.998047,""start"":263.34,""word"":"" just""},{""end"":263.7,""probability"":1.0,""start"":263.52,""word"":"" keep""},{""end"":263.86,""probability"":1.0,""start"":263.7,""word"":"" that""},{""end"":264.0,""probability"":1.0,""start"":263.86,""word"":"" in""},{""end"":264.18,""probability"":0.998535,""start"":264.0,""word"":"" mind.""}]}"
airfryer-005-asr-0079,airfryer-005,speech_segment,264.240,266.180,Just depends on the type of bacon that you're using.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0026.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.847228,airfryer-005-asr-0079,,,"{""compression_ratio"":1.824219,""language_probability"":1.0,""no_speech_probability"":0.010986,""words"":[{""end"":264.5,""probability"":0.971191,""start"":264.24,""word"":"" Just""},{""end"":264.74,""probability"":0.996582,""start"":264.5,""word"":"" depends""},{""end"":265.02,""probability"":1.0,""start"":264.74,""word"":"" on""},{""end"":265.12,""probability"":0.999512,""start"":265.02,""word"":"" the""},{""end"":265.24,""probability"":0.998535,""start"":265.12,""word"":"" type""},{""end"":265.4,""probability"":1.0,""start"":265.24,""word"":"" of""},{""end"":265.62,""probability"":0.931152,""start"":265.4,""word"":"" bacon""},{""end"":265.78,""probability"":0.999023,""start"":265.62,""word"":"" that""},{""end"":265.9,""probability"":1.0,""start"":265.78,""word"":"" you're""},{""end"":266.18,""probability"":1.0,""start"":265.9,""word"":"" using.""}]}"
airfryer-005-asr-0080,airfryer-005,speech_segment,266.180,266.280,thing.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0027.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.842499,airfryer-005-asr-0080,,,"{""compression_ratio"":1.746781,""language_probability"":1.0,""no_speech_probability"":0.004681,""words"":[{""end"":266.28,""probability"":0.020859,""start"":266.18,""word"":"" thing.""}]}"
airfryer-005-asr-0081,airfryer-005,speech_segment,267.060,268.600,And that is just awesome.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0027.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.842499,airfryer-005-asr-0081,,,"{""compression_ratio"":1.746781,""language_probability"":1.0,""no_speech_probability"":0.004681,""words"":[{""end"":267.46,""probability"":0.998047,""start"":267.06,""word"":"" And""},{""end"":267.64,""probability"":0.998047,""start"":267.46,""word"":"" that""},{""end"":267.86,""probability"":0.999023,""start"":267.64,""word"":"" is""},{""end"":268.02,""probability"":0.994629,""start"":267.86,""word"":"" just""},{""end"":268.6,""probability"":0.987305,""start"":268.02,""word"":"" awesome.""}]}"
airfryer-005-asr-0082,airfryer-005,speech_segment,269.840,271.520,And now I'm going to just grab this.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0028.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.842499,airfryer-005-asr-0082,,,"{""compression_ratio"":1.746781,""language_probability"":1.0,""no_speech_probability"":0.004681,""words"":[{""end"":270.24,""probability"":0.991699,""start"":269.84,""word"":"" And""},{""end"":270.38,""probability"":0.996582,""start"":270.24,""word"":"" now""},{""end"":270.58,""probability"":0.994629,""start"":270.38,""word"":"" I'm""},{""end"":270.68,""probability"":0.996582,""start"":270.58,""word"":"" going""},{""end"":270.8,""probability"":1.0,""start"":270.68,""word"":"" to""},{""end"":270.94,""probability"":0.999023,""start"":270.8,""word"":"" just""},{""end"":271.2,""probability"":0.999023,""start"":270.94,""word"":"" grab""},{""end"":271.52,""probability"":0.998535,""start"":271.2,""word"":"" this.""}]}"
airfryer-005-asr-0083,airfryer-005,speech_segment,271.720,276.060,"You can usually won't be too hot, but if it is, you can",data_video/processed/airfryer-005/clips/airfryer-005-scene-0029.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.842499,airfryer-005-asr-0083,,,"{""compression_ratio"":1.746781,""language_probability"":1.0,""no_speech_probability"":0.004681,""words"":[{""end"":271.82,""probability"":0.997559,""start"":271.72,""word"":"" You""},{""end"":272.1,""probability"":0.999512,""start"":271.82,""word"":"" can""},{""end"":273.4,""probability"":0.874512,""start"":272.1,""word"":"" usually""},{""end"":273.72,""probability"":0.943604,""start"":273.4,""word"":"" won't""},{""end"":273.8,""probability"":1.0,""start"":273.72,""word"":"" be""},{""end"":273.98,""probability"":0.999512,""start"":273.8,""word"":"" too""},{""end"":274.24,""probability"":0.992676,""start"":273.98,""word"":"" hot,""},{""end"":274.5,""probability"":1.0,""start"":274.38,""word"":"" but""},{""end"":274.64,""probability"":0.999023,""start"":274.5,""word"":"" if""},{""end"":274.74,""probability"":1.0,""start"":274.64,""word"":"" it""},{""end"":275.06,""probability"":1.0,""start"":274.74,""word"":"" is,""},{""end"":275.96,""probability"":1.0,""start"":275.2,""word"":"" you""},{""end"":276.06,""probability"":1.0,""start"":275.96,""word"":"" can""}]}"
airfryer-005-asr-0084,airfryer-005,speech_segment,276.060,279.080,just use a spatula to get it out there.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0030.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.842499,airfryer-005-asr-0084,,,"{""compression_ratio"":1.746781,""language_probability"":1.0,""no_speech_probability"":0.004681,""words"":[{""end"":276.22,""probability"":1.0,""start"":276.06,""word"":"" just""},{""end"":276.48,""probability"":1.0,""start"":276.22,""word"":"" use""},{""end"":276.8,""probability"":0.999023,""start"":276.48,""word"":"" a""},{""end"":277.8,""probability"":0.442871,""start"":276.8,""word"":"" spatula""},{""end"":278.24,""probability"":0.950195,""start"":277.8,""word"":"" to""},{""end"":278.64,""probability"":0.987793,""start"":278.24,""word"":"" get""},{""end"":278.74,""probability"":0.922363,""start"":278.64,""word"":"" it""},{""end"":278.88,""probability"":0.969727,""start"":278.74,""word"":"" out""},{""end"":279.08,""probability"":0.963379,""start"":278.88,""word"":"" there.""}]}"
airfryer-005-asr-0085,airfryer-005,speech_segment,279.120,285.450,I normally just grab it and put it on my plate like that.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0031.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.842499,airfryer-005-asr-0085,,,"{""compression_ratio"":1.746781,""language_probability"":1.0,""no_speech_probability"":0.004681,""words"":[{""end"":279.18,""probability"":0.974609,""start"":279.12,""word"":"" I""},{""end"":279.42,""probability"":0.558594,""start"":279.18,""word"":"" normally""},{""end"":279.64,""probability"":0.999023,""start"":279.42,""word"":"" just""},{""end"":279.88,""probability"":0.999023,""start"":279.64,""word"":"" grab""},{""end"":280.12,""probability"":0.999512,""start"":279.88,""word"":"" it""},{""end"":280.98,""probability"":0.992188,""start"":280.12,""word"":"" and""},{""end"":283.63,""probability"":1.0,""start"":283.45,""word"":"" put""},{""end"":283.73,""probability"":1.0,""start"":283.63,""word"":"" it""},{""end"":283.97,""probability"":1.0,""start"":283.73,""word"":"" on""},{""end"":284.35,""probability"":0.999512,""start"":283.97,""word"":"" my""},{""end"":284.83,""probability"":0.998535,""start"":284.35,""word"":"" plate""},{""end"":285.17,""probability"":0.981934,""start"":284.83,""word"":"" like""},{""end"":285.45,""probability"":0.99707,""start"":285.17,""word"":"" that.""}]}"
airfryer-005-asr-0086,airfryer-005,speech_segment,285.610,286.930,So I'm excited.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0032.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.842499,airfryer-005-asr-0086,,,"{""compression_ratio"":1.746781,""language_probability"":1.0,""no_speech_probability"":0.004681,""words"":[{""end"":285.85,""probability"":0.987793,""start"":285.61,""word"":"" So""},{""end"":286.17,""probability"":0.653442,""start"":285.85,""word"":"" I'm""},{""end"":286.93,""probability"":0.964844,""start"":286.17,""word"":"" excited.""}]}"
airfryer-005-asr-0087,airfryer-005,speech_segment,289.450,292.030,And then feel free to eat these however you want.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0033.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.842499,airfryer-005-asr-0087,,,"{""compression_ratio"":1.746781,""language_probability"":1.0,""no_speech_probability"":0.004681,""words"":[{""end"":289.85,""probability"":0.99707,""start"":289.45,""word"":"" And""},{""end"":290.05,""probability"":0.989258,""start"":289.85,""word"":"" then""},{""end"":290.27,""probability"":0.996582,""start"":290.05,""word"":"" feel""},{""end"":290.61,""probability"":1.0,""start"":290.27,""word"":"" free""},{""end"":290.85,""probability"":0.999512,""start"":290.61,""word"":"" to""},{""end"":291.03,""probability"":0.990723,""start"":290.85,""word"":"" eat""},{""end"":291.25,""probability"":0.943848,""start"":291.03,""word"":"" these""},{""end"":291.53,""probability"":0.953613,""start"":291.25,""word"":"" however""},{""end"":291.79,""probability"":0.999512,""start"":291.53,""word"":"" you""},{""end"":292.03,""probability"":0.999512,""start"":291.79,""word"":"" want.""}]}"
airfryer-005-asr-0088,airfryer-005,speech_segment,292.150,294.710,You can just pick them up and eat them or you can use like a,data_video/processed/airfryer-005/clips/airfryer-005-scene-0034.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.842499,airfryer-005-asr-0088,,,"{""compression_ratio"":1.746781,""language_probability"":1.0,""no_speech_probability"":0.004681,""words"":[{""end"":292.23,""probability"":0.999023,""start"":292.15,""word"":"" You""},{""end"":292.35,""probability"":1.0,""start"":292.23,""word"":"" can""},{""end"":292.55,""probability"":0.999512,""start"":292.35,""word"":"" just""},{""end"":292.77,""probability"":1.0,""start"":292.55,""word"":"" pick""},{""end"":292.89,""probability"":0.984863,""start"":292.77,""word"":"" them""},{""end"":293.05,""probability"":1.0,""start"":292.89,""word"":"" up""},{""end"":293.25,""probability"":0.998535,""start"":293.05,""word"":"" and""},{""end"":293.37,""probability"":0.993652,""start"":293.25,""word"":"" eat""},{""end"":293.55,""probability"":0.996582,""start"":293.37,""word"":"" them""},{""end"":294.07,""probability"":0.743164,""start"":293.55,""word"":"" or""},{""end"":294.19,""probability"":0.960938,""start"":294.07,""word"":"" you""},{""end"":294.33,""probability"":1.0,""start"":294.19,""word"":"" can""},{""end"":294.49,""probability"":1.0,""start"":294.33,""word"":"" use""},{""end"":294.65,""probability"":0.933105,""start"":294.49,""word"":"" like""},{""end"":294.71,""probability"":0.999023,""start"":294.65,""word"":"" a""}]}"
airfryer-005-asr-0089,airfryer-005,speech_segment,294.710,296.510,fork and knife and eat them that way.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0034.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.842499,airfryer-005-asr-0089,,,"{""compression_ratio"":1.746781,""language_probability"":1.0,""no_speech_probability"":0.004681,""words"":[{""end"":294.93,""probability"":0.979004,""start"":294.71,""word"":"" fork""},{""end"":295.09,""probability"":0.841309,""start"":294.93,""word"":"" and""},{""end"":295.31,""probability"":0.987305,""start"":295.09,""word"":"" knife""},{""end"":295.67,""probability"":0.999023,""start"":295.31,""word"":"" and""},{""end"":295.81,""probability"":0.994629,""start"":295.67,""word"":"" eat""},{""end"":295.97,""probability"":0.985352,""start"":295.81,""word"":"" them""},{""end"":296.31,""probability"":0.925781,""start"":295.97,""word"":"" that""},{""end"":296.51,""probability"":0.998535,""start"":296.31,""word"":"" way.""}]}"
airfryer-005-asr-0090,airfryer-005,speech_segment,296.590,297.530,Totally up to you.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0034.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.842499,airfryer-005-asr-0090,,,"{""compression_ratio"":1.746781,""language_probability"":1.0,""no_speech_probability"":0.004681,""words"":[{""end"":296.93,""probability"":0.990723,""start"":296.59,""word"":"" Totally""},{""end"":297.17,""probability"":0.99707,""start"":296.93,""word"":"" up""},{""end"":297.33,""probability"":1.0,""start"":297.17,""word"":"" to""},{""end"":297.53,""probability"":1.0,""start"":297.33,""word"":"" you.""}]}"
airfryer-005-asr-0091,airfryer-005,speech_segment,297.530,299.590,"Once again, my name is Matt Taylor.",data_video/processed/airfryer-005/clips/airfryer-005-scene-0034.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.843385,airfryer-005-asr-0091,,,"{""compression_ratio"":1.631579,""language_probability"":1.0,""no_speech_probability"":0.007233,""words"":[{""end"":298.21,""probability"":0.133911,""start"":297.53,""word"":"" Once""},{""end"":298.67,""probability"":0.997559,""start"":298.21,""word"":"" again,""},{""end"":298.87,""probability"":0.997559,""start"":298.75,""word"":"" my""},{""end"":298.99,""probability"":1.0,""start"":298.87,""word"":"" name""},{""end"":299.15,""probability"":0.999512,""start"":298.99,""word"":"" is""},{""end"":299.31,""probability"":0.989746,""start"":299.15,""word"":"" Matt""},{""end"":299.59,""probability"":0.947266,""start"":299.31,""word"":"" Taylor.""}]}"
airfryer-005-asr-0092,airfryer-005,speech_segment,299.770,301.790,This has been another episode of In the Kitchen with Matt.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0034.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.843385,airfryer-005-asr-0092,,,"{""compression_ratio"":1.631579,""language_probability"":1.0,""no_speech_probability"":0.007233,""words"":[{""end"":299.95,""probability"":0.99707,""start"":299.77,""word"":"" This""},{""end"":300.05,""probability"":0.997559,""start"":299.95,""word"":"" has""},{""end"":300.21,""probability"":1.0,""start"":300.05,""word"":"" been""},{""end"":300.41,""probability"":0.999023,""start"":300.21,""word"":"" another""},{""end"":300.85,""probability"":0.999023,""start"":300.41,""word"":"" episode""},{""end"":301.05,""probability"":0.993652,""start"":300.85,""word"":"" of""},{""end"":301.13,""probability"":0.603027,""start"":301.05,""word"":"" In""},{""end"":301.23,""probability"":0.751465,""start"":301.13,""word"":"" the""},{""end"":301.45,""probability"":0.950195,""start"":301.23,""word"":"" Kitchen""},{""end"":301.61,""probability"":0.940918,""start"":301.45,""word"":"" with""},{""end"":301.79,""probability"":0.989746,""start"":301.61,""word"":"" Matt.""}]}"
airfryer-005-asr-0093,airfryer-005,speech_segment,302.070,304.090,Thank you for joining me as always.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0034.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.843385,airfryer-005-asr-0093,,,"{""compression_ratio"":1.631579,""language_probability"":1.0,""no_speech_probability"":0.007233,""words"":[{""end"":302.43,""probability"":0.999023,""start"":302.07,""word"":"" Thank""},{""end"":302.59,""probability"":1.0,""start"":302.43,""word"":"" you""},{""end"":302.69,""probability"":0.999512,""start"":302.59,""word"":"" for""},{""end"":302.95,""probability"":0.999512,""start"":302.69,""word"":"" joining""},{""end"":303.13,""probability"":0.999512,""start"":302.95,""word"":"" me""},{""end"":303.69,""probability"":0.495361,""start"":303.13,""word"":"" as""},{""end"":304.09,""probability"":0.999512,""start"":303.69,""word"":"" always.""}]}"
airfryer-005-asr-0094,airfryer-005,speech_segment,304.290,306.570,"If you have any questions, comments or requests, put them",data_video/processed/airfryer-005/clips/airfryer-005-scene-0034.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.843385,airfryer-005-asr-0094,,,"{""compression_ratio"":1.631579,""language_probability"":1.0,""no_speech_probability"":0.007233,""words"":[{""end"":304.49,""probability"":0.99707,""start"":304.29,""word"":"" If""},{""end"":304.55,""probability"":0.994629,""start"":304.49,""word"":"" you""},{""end"":304.67,""probability"":0.99707,""start"":304.55,""word"":"" have""},{""end"":304.77,""probability"":1.0,""start"":304.67,""word"":"" any""},{""end"":305.05,""probability"":0.999512,""start"":304.77,""word"":"" questions,""},{""end"":305.73,""probability"":0.998047,""start"":305.35,""word"":"" comments""},{""end"":305.89,""probability"":0.821777,""start"":305.73,""word"":"" or""},{""end"":306.13,""probability"":0.982422,""start"":305.89,""word"":"" requests,""},{""end"":306.45,""probability"":0.983398,""start"":306.33,""word"":"" put""},{""end"":306.57,""probability"":0.634766,""start"":306.45,""word"":"" them""}]}"
airfryer-005-asr-0095,airfryer-005,speech_segment,306.570,308.770,down below and I'll get back to you as soon as I can.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0034.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.843385,airfryer-005-asr-0095,,,"{""compression_ratio"":1.631579,""language_probability"":1.0,""no_speech_probability"":0.007233,""words"":[{""end"":306.67,""probability"":0.998535,""start"":306.57,""word"":"" down""},{""end"":306.95,""probability"":0.999512,""start"":306.67,""word"":"" below""},{""end"":307.27,""probability"":0.990234,""start"":306.95,""word"":"" and""},{""end"":307.47,""probability"":0.737183,""start"":307.27,""word"":"" I'll""},{""end"":307.61,""probability"":0.999023,""start"":307.47,""word"":"" get""},{""end"":307.87,""probability"":0.999512,""start"":307.61,""word"":"" back""},{""end"":308.05,""probability"":0.95752,""start"":307.87,""word"":"" to""},{""end"":308.11,""probability"":0.99707,""start"":308.05,""word"":"" you""},{""end"":308.23,""probability"":0.9375,""start"":308.11,""word"":"" as""},{""end"":308.35,""probability"":0.999512,""start"":308.23,""word"":"" soon""},{""end"":308.45,""probability"":0.999512,""start"":308.35,""word"":"" as""},{""end"":308.57,""probability"":0.999023,""start"":308.45,""word"":"" I""},{""end"":308.77,""probability"":0.999023,""start"":308.57,""word"":"" can.""}]}"
airfryer-005-asr-0096,airfryer-005,speech_segment,309.170,310.370,Thumbs up down the corner.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0034.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.843385,airfryer-005-asr-0096,,,"{""compression_ratio"":1.631579,""language_probability"":1.0,""no_speech_probability"":0.007233,""words"":[{""end"":309.53,""probability"":0.993896,""start"":309.17,""word"":"" Thumbs""},{""end"":309.75,""probability"":0.998047,""start"":309.53,""word"":"" up""},{""end"":310.09,""probability"":0.854004,""start"":309.75,""word"":"" down""},{""end"":310.23,""probability"":0.986328,""start"":310.09,""word"":"" the""},{""end"":310.37,""probability"":0.999023,""start"":310.23,""word"":"" corner.""}]}"
airfryer-005-asr-0097,airfryer-005,speech_segment,310.470,310.810,Push it.,data_video/processed/airfryer-005/clips/airfryer-005-scene-0034.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.843385,airfryer-005-asr-0097,,,"{""compression_ratio"":1.631579,""language_probability"":1.0,""no_speech_probability"":0.007233,""words"":[{""end"":310.65,""probability"":0.98877,""start"":310.47,""word"":"" Push""},{""end"":310.81,""probability"":0.992676,""start"":310.65,""word"":"" it.""}]}"
airfryer-005-asr-0098,airfryer-005,speech_segment,311.050,313.170,Don't forget to subscribe to my channel and check out,data_video/processed/airfryer-005/clips/airfryer-005-scene-0034.mp4,,af30c198eef94cae98d3b1c2ec8fc7ba6b0571979c2701c2d108dd8f0c33bd3a,en,0.843385,airfryer-005-asr-0098,,,"{""compression_ratio"":1.631579,""language_probability"":1.0,""no_speech_probability"":0.007233,""words"":[{""end"":311.41,""probability"":0.999512,""start"":311.05,""word"":"" Don't""},{""end"":311.55,""probability"":0.999512,""start"":311.41,""word"":"" forget""},{""end"":311.75,""probability"":0.995605,""start"":311.55,""word"":"" to""},{""end"":312.09,""probability"":0.992188,""start"":311.75,""word"":"" subscribe""},{""end"":312.37,""probability"":0.999023,""start"":312.09,""word"":"" to""},{""end"":312.45,""probability"":0.99707,""start"":312.37,""word"":"" my""},{""end"":312.75,""probability"":0.999023,""start"":312.45,""word"":"" channel""},{""end"":312.87,""probability"":0.994629,""start"":312.75,""word"":"" and""},{""end"":313.01,""probability"":0.999512,""start"":312.87,""word"":"" check""},{""end"":313.17,""probability"":0.996094,""start"":313.01,""word"":"" out""}]}"
